"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schcat","fieldAliases__school_cat","fieldAliases__schtype","fieldAliases__school_typ","fieldAliases__schmgt","fieldAliases__management","fieldAliases__rururb","fieldAliases__location","fieldAliases__pincode","fieldAliases__dtname","fieldAliases__udise_stco","fieldAliases__stname","fieldAliases__vilname","fieldAliases__longitude","fieldAliases__latitude","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__schcd","features__attributes__schname","features__attributes__schcat","features__attributes__school_cat","features__attributes__schtype","features__attributes__school_typ","features__attributes__schmgt","features__attributes__management","features__attributes__rururb","features__attributes__location","features__attributes__pincode","features__attributes__dtname","features__attributes__udise_stco","features__attributes__stname","features__attributes__vilname","features__attributes__longitude","features__attributes__latitude","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421109","3090102103","BHARTI AIRTEL FOUNDATION GOSSAL","1","Primary","3","Co-Ed","5","Private Unaided (recognized)","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.935344000000001","30.661100999999999","03","041","00226","Payal","110588","-46951"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422717","3090100602","SANT KISHAN SINGH JIMEMO PUB SCHOOL","6","Secondary (1-10)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.936415999999994","30.71424","03","041","00226","Payal","110590","-47041"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422770","3090100601","GPS BHIKHI KHATRA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.935278999999994","30.716038999999999","03","041","00226","Payal","110588","-47044"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416565","3160705201","GPS UPPEL KHERI","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.931201000000001","30.497774","03","053","00269","Malerkotla","110582","-46675"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417428","3160713202","GMS HAIDER NAGAR","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.928768000000005","30.526937","03","053","00269","Malerkotla","110578","-46724"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419684","3090100901","GPS BORKARA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141119","Ludhiana","03","PUNJAB"," ","75.931488999999999","30.607327999999999","03","041","00226","Payal","110582","-46860"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420400","3090107301","GPS RORRIAN","1","Primary","3","Co-Ed","1","Department of Education","2"," ","141119","Ludhiana","03","PUNJAB"," ","75.930262999999997","30.635354","03","041","00226","Payal","110581","-46907"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420510","3090107201","GPS SOMAL KHERI","1","Primary","3","Co-Ed","1","Department of Education","2"," ","141119","Ludhiana","03","PUNJAB"," ","75.931405999999996","30.638925","03","041","00226","Payal","110582","-46913"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422596","3090103501","GPS KILA HANS","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.932102999999998","30.710273000000001","03","041","00226","Payal","110583","-47034"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422597","3090103502","GMS KILA HANS","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","141117","Ludhiana","03","PUNJAB"," ","75.931770999999998","30.710384000000001","03","041","00226","Payal","110583","-47034"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423256","3090202201","GPS GHANGAS","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141419","Ludhiana","03","PUNJAB"," ","75.931995999999998","30.731427","03","041","00226","Payal","110583","-47070"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423271","3090202202","GMS GHANGAS","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","141419","Ludhiana","03","PUNJAB"," ","75.931899999999999","30.731805000000001","03","041","00226","Payal","110583","-47071"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419014","3160105901","GPS WAZIDGARH","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.863428999999996","30.583604000000001","03","053","00269","Malerkotla","110483","-46820"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420503","3160100102","GURU HARKISHAN PUBLIC SCHOOL","3","Higher Secondary (1-12)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","148021","Sangrur","03","PUNJAB"," ","75.863771","30.638650999999999","03","053","00269","Malerkotla","110484","-46913"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416373","3160109901","GPS NAUDHRANI","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.860608999999997","30.492301000000001","03","053","00269","Malerkotla","110479","-46665"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418496","3160109401","GPS MATOI","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.861295999999996","30.564316000000002","03","053","00269","Malerkotla","110480","-46787"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420252","3160103101","GPS DILABERGARH","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148019","Sangrur","03","PUNJAB"," ","75.861423000000002","30.629777000000001","03","053","00269","Malerkotla","110480","-46898"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420549","3160100103","GURU HARKRISHAN COLLEGIATE SCHOOL,PHALLEWAL KHURD","11","Higher Secondary/ Jr. College (11-12)","2","Girls","5","Private Unaided (recognized)","1"," ","148023","Sangrur","03","PUNJAB"," ","75.862043999999997","30.640395000000002","03","053","00269","Malerkotla","110481","-46916"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420950","3160105701","GPS AKBARPURA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148021","Sangrur","03","PUNJAB"," ","75.861509999999996","30.655819000000001","03","053","00269","Malerkotla","110480","-46942"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423560","3090105503","St. Thomas convent school","1","Primary","3","Co-Ed","8","Unrecognized","1"," ","141118","Ludhiana","03","PUNJAB"," ","75.860079999999996","30.742578999999999","03","041","00227","Ludhiana (East)","110478","-47089"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1415519","3161103502","GMS BARRI","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","148025","Sangrur","03","PUNJAB"," ","75.713828000000007","30.468029000000001","03","053","00270","Dhuri","110265","-46624"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418264","3160104201","GPS MANKI","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148020","Sangrur","03","PUNJAB"," ","75.716797","30.557711000000001","03","053","00269","Malerkotla","110270","-46776"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420309","3090800801","GPS BRAHMPUR","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141205","Ludhiana","03","PUNJAB"," ","75.72148","30.632026","03","041","00229","Raikot","110277","-46902"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420310","3090800802","GHS BRAHMPUR","7","Secondary (6-10)","3","Co-Ed","1","Department of Education","1"," ","141205","Ludhiana","03","PUNJAB"," ","75.721888000000007","30.632048999999999","03","041","00229","Raikot","110277","-46902"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421291","3090800401","GPS BARUNDI","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141205","Ludhiana","03","PUNJAB"," ","75.718314000000007","30.667339999999999","03","041","00229","Raikot","110272","-46961"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421958","3090800702","GMS BHAINI RORA","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","141107","Ludhiana","03","PUNJAB"," ","75.720905999999999","30.689333999999999","03","041","00229","Raikot","110276","-46999"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421989","3090800701","GPS BHAINI RORA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141107","Ludhiana","03","PUNJAB"," ","75.717536999999993","30.690394000000001","03","041","00229","Raikot","110271","-47000"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422513","3090804104","GSSS PAKHOWAL","5","Higher Secondary  (6-12)","3","Co-Ed","1","Department of Education","1"," ","141108","Ludhiana","03","PUNJAB"," ","75.712190000000007","30.7072","03","041","00229","Raikot","110263","-47029"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422901","3090801402","GMS DANGO","4","Upper Primary Only","3","Co-Ed","1","Department of Education","1"," ","141108","Ludhiana","03","PUNJAB"," ","75.712339","30.720568","03","041","00229","Raikot","110263","-47052"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422902","3090801401","GPS DANGO","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141108","Ludhiana","03","PUNJAB"," ","75.712971999999993","30.720576999999999","03","041","00229","Raikot","110264","-47052"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423339","3090804801","GPS SHAHPUR","1","Primary","3","Co-Ed","1","Department of Education","1"," ","141108","Ludhiana","03","PUNJAB"," ","75.721207000000007","30.734311000000002","03","041","00229","Raikot","110276","-47075"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1415921","3160107201","GPS BURJ","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.842877999999999","30.479385000000001","03","053","00269","Malerkotla","110453","-46643"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416529","3160109301","GPS AHANKHERI","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.843136000000001","30.496351000000001","03","053","00269","Malerkotla","110454","-46672"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417328","3160107801","GPS SHERWANI KOT","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.843671000000001","30.523951","03","053","00269","Malerkotla","110454","-46719"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417530","3160109601","GPS KELON","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.843196000000006","30.530591000000001","03","053","00269","Malerkotla","110454","-46730"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419180","3160104601","GPS JITWAL KHURD","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148019","Sangrur","03","PUNJAB"," ","75.843202000000005","30.589127999999999","03","053","00269","Malerkotla","110454","-46829"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421292","3160102701","GPS JANDALI KHURD","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148021","Sangrur","03","PUNJAB"," ","75.844414","30.667397000000001","03","053","00269","Malerkotla","110456","-46961"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422344","3090104202","VICTORIA PUBLIC SCHOOL","3","Higher Secondary (1-12)","3","Co-Ed","5","Private Unaided (recognized)","1"," ","141118","Ludhiana","03","PUNJAB"," ","75.844227000000004","30.701602000000001","03","041","00227","Ludhiana (East)","110455","-47019"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1416608","3160106301","GPS RURKA","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.830217000000005","30.498911","03","053","00269","Malerkotla","110435","-46676"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420436","3160100402","GHS BAURHAI KALAN","7","Secondary (6-10)","3","Co-Ed","1","Department of Education","1"," ","148021","Sangrur","03","PUNJAB"," ","75.829480000000004","30.636589000000001","03","053","00269","Malerkotla","110434","-46909"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420443","3160101401","GPS BAURHAI KHURD","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148021","Sangrur","03","PUNJAB"," ","75.829335","30.636699","03","053","00269","Malerkotla","110434","-46909"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420445","3160100401","GPS BAURHAI KALAN","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148021","Sangrur","03","PUNJAB"," ","75.829393999999994","30.636790000000001","03","053","00269","Malerkotla","110434","-46910"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421647","3160104002","GPS SUSHIL BASTI AHMEDGARH","1","Primary","3","Co-Ed","1","Department of Education","2"," ","148021","Sangrur","03","PUNJAB"," ","75.830072000000001","30.678667999999998","03","053","00269","Malerkotla","110435","-46981"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417115","3160701701","GPS BINJOKE KHURD","1","Primary","3","Co-Ed","1","Department of Education","1"," ","148023","Sangrur","03","PUNJAB"," ","75.925556","30.516594999999999","03","053","00269","Malerkotla","110574","-46706"
